event_type,level,trigger,description,file,line
SystemEvents.MCP_TRANSPORT_ATTEMPT,INFO,src/muxi/services/mcp/transports/factory.py:175,Falling back to SSE for {url},src/muxi/services/mcp/transports/factory.py,175
SystemEvents.MCP_TRANSPORT_CACHE_CLEARED,INFO,src/muxi/services/mcp/service.py:1399,MCP transport cache cleared manually,src/muxi/services/mcp/service.py,1399
SystemEvents.MCP_TRANSPORT_DETECTED,DEBUG,src/muxi/services/mcp/transports/http_sse.py:39,Initialized HTTP SSE transport with URL: {url},src/muxi/services/mcp/transports/http_sse.py,39
SystemEvents.MCP_TRANSPORT_DETECTED,DEBUG,src/muxi/services/mcp/transports/http_sse.py:47,Auth configuration provided for HTTP SSE transport,src/muxi/services/mcp/transports/http_sse.py,47
SystemEvents.MCP_TRANSPORT_DETECTED,DEBUG,src/muxi/services/mcp/transports/streamable.py:40,Initialized Streamable HTTP transport with URL: {url},src/muxi/services/mcp/transports/streamable.py,40
SystemEvents.MCP_TRANSPORT_DETECTED,DEBUG,src/muxi/services/mcp/transports/streamable.py:48,Auth configuration provided for Streamable HTTP transport,src/muxi/services/mcp/transports/streamable.py,48
SystemEvents.MCP_TRANSPORT_DETECTED,INFO,src/muxi/services/mcp/transports/factory.py:195,Server {url} uses SSE transport (cached for formation lifetime),src/muxi/services/mcp/transports/factory.py,195
SystemEvents.MCP_TRANSPORT_DETECTION_FAILED,ERROR,src/muxi/services/mcp/service.py:369,Transport detection failed for {server_id}: {e},src/muxi/services/mcp/service.py,369
SystemEvents.MCP_TRANSPORT_FAILED,DEBUG,src/muxi/services/mcp/transports/factory.py:167,Streamable HTTP failed for {url}: {e},src/muxi/services/mcp/transports/factory.py,167
SystemEvents.MCP_TRANSPORT_FAILED,WARNING,src/muxi/services/mcp/service.py:752,Transport {transport_type} failed for {server_id},src/muxi/services/mcp/service.py,752
SystemEvents.MCP_TRANSPORT_FALLBACK_SUCCESS,INFO,src/muxi/services/mcp/transports/factory.py:186,SSE connection successful,src/muxi/services/mcp/transports/factory.py,186
SystemEvents.MEMORY_BUFFER_UPDATE_FAILED,WARNING,src/muxi/formation/memory/buffer_manager.py:57,"[BufferManager] No buffer memory available, returning False",src/muxi/formation/memory/buffer_manager.py,57
SystemEvents.MEMORY_CLEAR,DEBUG,src/muxi/services/memory/memobase.py:447,Skipping memory clear for anonymous user,src/muxi/services/memory/memobase.py,447
SystemEvents.MEMORY_CLEAR,INFO,src/muxi/services/memory/memobase.py:437,Starting user memory clear operation,src/muxi/services/memory/memobase.py,437
SystemEvents.MEMORY_CLEAR,INFO,src/muxi/services/memory/memobase.py:471,User memory clear completed successfully,src/muxi/services/memory/memobase.py,471
SystemEvents.MEMORY_OPERATION_FAILED,WARNING,src/muxi/formation/overlord/clarification.py:382,Failed to store clarification state in buffer memory: {str(e)},src/muxi/formation/overlord/clarification.py,382
SystemEvents.MEMORY_OPERATION_FAILED,WARNING,src/muxi/formation/overlord/clarification.py:606,Failed to get credentials for {mcp_service}: {e},src/muxi/formation/overlord/clarification.py,606
SystemEvents.OPERATION_COMPLETED,DEBUG,src/muxi/formation/overlord/overlord.py:1344,Clarification system updated with actual services,src/muxi/formation/overlord/overlord.py,1344
SystemEvents.OPERATION_COMPLETED,DEBUG,src/muxi/services/a2a/client.py:452,A2A SDK client reference cleared,src/muxi/services/a2a/client.py,452
SystemEvents.OPERATION_COMPLETED,DEBUG,src/muxi/services/mcp/reconnection.py:416,Operation '{operation_name}' completed successfully in {elapsed_time:.2f}s,src/muxi/services/mcp/reconnection.py,416
SystemEvents.OPERATION_COMPLETED,DEBUG,src/muxi/services/memory/extractor.py:513,NO DESCRIPTION,src/muxi/services/memory/extractor.py,513
SystemEvents.OPERATION_COMPLETED,DEBUG,src/muxi/services/memory/extractor.py:529,NO DESCRIPTION,src/muxi/services/memory/extractor.py,529
SystemEvents.OPERATION_COMPLETED,DEBUG,src/muxi/utils/user_resolution.py:81,User identifier resolved from cache: {identifier},src/muxi/utils/user_resolution.py,81
SystemEvents.OPERATION_COMPLETED,DEBUG,src/muxi/utils/user_resolution.py:108,"User identifier cache miss, querying database: {identifier}",src/muxi/utils/user_resolution.py,108
SystemEvents.OVERLORD_INITIALIZING,DEBUG,src/muxi/formation/formation.py:219,SecretsManager injected via dependency injection,src/muxi/formation/formation.py,219
SystemEvents.OVERLORD_INITIALIZING,DEBUG,src/muxi/formation/formation.py:391,SecretsManager initialized with directory: {secrets_dir},src/muxi/formation/formation.py,391
SystemEvents.OVERLORD_INITIALIZING,DEBUG,src/muxi/formation/formation.py:416,Using pre-injected SecretsManager instance,src/muxi/formation/formation.py,416
SystemEvents.OVERLORD_INITIALIZING,INFO,src/muxi/formation/formation.py:1206,PromptLoader initialized successfully,src/muxi/formation/formation.py,1206
SystemEvents.OVERLORD_SHUTDOWN,INFO,src/muxi/formation/overlord/overlord.py:3414,Waiting for {len(self._background_tasks)} background tasks to complete,src/muxi/formation/overlord/overlord.py,3414
SystemEvents.OVERLORD_SHUTDOWN,INFO,src/muxi/formation/overlord/overlord.py:3436,Overlord shutdown complete - no active requests remaining,src/muxi/formation/overlord/overlord.py,3436
SystemEvents.PERFORMANCE_DURATION_RECORDED,DEBUG,src/muxi/formation/background/time_estimator.py:77,NO DESCRIPTION,src/muxi/formation/background/time_estimator.py,77
SystemEvents.PERFORMANCE_DURATION_RECORDED,DEBUG,src/muxi/formation/background/time_estimator.py:141,NO DESCRIPTION,src/muxi/formation/background/time_estimator.py,141
SystemEvents.PERFORMANCE_OPTIMIZED,DEBUG,src/muxi/services/llm/service.py:254,Cache hit for LLM request,src/muxi/services/llm/service.py,254
SystemEvents.PERFORMANCE_OPTIMIZED,DEBUG,src/muxi/services/llm/service.py:271,Cache miss for LLM request,src/muxi/services/llm/service.py,271
SystemEvents.PERFORMANCE_OPTIMIZED,DEBUG,src/muxi/services/llm/service.py:297,Response cached for LLM request,src/muxi/services/llm/service.py,297
SystemEvents.PERFORMANCE_OPTIMIZED,DEBUG,src/muxi/services/llm/service.py:616,Service statistics accessed,src/muxi/services/llm/service.py,616
SystemEvents.PERFORMANCE_OPTIMIZED,INFO,src/muxi/services/llm/service.py:632,Service statistics reset,src/muxi/services/llm/service.py,632
SystemEvents.PERFORMANCE_OPTIMIZED,INFO,src/muxi/services/llm/service.py:651,Response cache cleared,src/muxi/services/llm/service.py,651
SystemEvents.RESOURCE_ALLOCATED,DEBUG,src/muxi/formation/agents/knowledge/handler.py:1044,Cache file removed,src/muxi/formation/agents/knowledge/handler.py,1044
SystemEvents.RESOURCE_ALLOCATED,DEBUG,src/muxi/services/llm/llm.py:1979,Calculated adaptive timeout: {final_timeout:.1f}s for {operation_type} operation,src/muxi/services/llm/llm.py,1979
SystemEvents.RESOURCE_ALLOCATED,INFO,src/muxi/formation/agents/knowledge/handler.py:1728,Cache cleanup completed,src/muxi/formation/agents/knowledge/handler.py,1728
SystemEvents.RESOURCE_ALLOCATED,INFO,src/muxi/services/llm/service.py:129,OneLLMService singleton instance created,src/muxi/services/llm/service.py,129
SystemEvents.RESOURCE_ALLOCATED,WARNING,src/muxi/formation/agents/knowledge/handler.py:252,"Source limit reached, skipping additional source",src/muxi/formation/agents/knowledge/handler.py,252
SystemEvents.RESOURCE_ALLOCATED,WARNING,src/muxi/formation/agents/knowledge/handler.py:260,Knowledge source limit reached,src/muxi/formation/agents/knowledge/handler.py,260
SystemEvents.RESOURCE_ERROR,WARNING,src/muxi/services/memory/working.py:1019,Failed to add pre-computed embedding to FAISS index,src/muxi/services/memory/working.py,1019
SystemEvents.SCHEDULED_JOB_PAUSED,WARNING,src/muxi/services/scheduler/service.py:735,Job {job_id} auto-paused after {consecutive_failures} consecutive failures,src/muxi/services/scheduler/service.py,735
SystemEvents.SCHEDULED_JOB_PAUSED,WARNING,src/muxi/services/scheduler/service.py:926,Job auto-paused after {consecutive_failures} consecutive failures,src/muxi/services/scheduler/service.py,926
SystemEvents.SCHEDULER_CACHE_CLEANUP,DEBUG,src/muxi/services/scheduler/cache.py:296,Cleaned up {removed} expired cache entries,src/muxi/services/scheduler/cache.py,296
SystemEvents.SCHEDULER_CIRCUIT_BREAKER_ACTIVATED,WARNING,src/muxi/services/scheduler/parser.py:424,"Circuit breaker open, using fallback job type",src/muxi/services/scheduler/parser.py,424
SystemEvents.SCHEDULER_CIRCUIT_BREAKER_STATE_CHANGE,INFO,src/muxi/services/scheduler/circuit_breaker.py:101,Circuit breaker state changed from {old_state.value} to {new_state.value},src/muxi/services/scheduler/circuit_breaker.py,101
SystemEvents.SCHEDULER_CLEANUP_BATCH,INFO,src/muxi/services/scheduler/manager.py:1104,Cleaned up {deleted_count} old jobs in batch,src/muxi/services/scheduler/manager.py,1104
SystemEvents.SCHEDULER_CRON_PARSE_ERROR,DEBUG,src/muxi/services/scheduler/cache.py:211,Failed to parse cron expression: {expr},src/muxi/services/scheduler/cache.py,211
SystemEvents.SCHEDULER_MANAGER_INITIALIZED,INFO,src/muxi/services/scheduler/manager.py:41,Job manager initialized with {self.db_manager.database_type} database,src/muxi/services/scheduler/manager.py,41
SystemEvents.SCHEDULER_MANAGER_INITIALIZED,INFO,src/muxi/services/scheduler/manager.py:128,Scheduler service initialized for {self.db_manager.database_type},src/muxi/services/scheduler/manager.py,128
SystemEvents.SCHEDULER_PARSER_INITIALIZED,DEBUG,src/muxi/services/scheduler/parser.py:145,Starting schedule parsing,src/muxi/services/scheduler/parser.py,145
SystemEvents.SCHEDULER_PARSER_INITIALIZED,INFO,src/muxi/services/scheduler/parser.py:107,Schedule parser initialized,src/muxi/services/scheduler/parser.py,107
SystemEvents.SCHEDULER_PARSER_INITIALIZED,INFO,src/muxi/services/scheduler/parser.py:159,Schedule parsed as one-time job,src/muxi/services/scheduler/parser.py,159
SystemEvents.SCHEDULER_PARSER_INITIALIZED,INFO,src/muxi/services/scheduler/parser.py:180,Schedule parsed using pattern matching,src/muxi/services/scheduler/parser.py,180
SystemEvents.SCHEDULER_PARSER_INITIALIZED,INFO,src/muxi/services/scheduler/parser.py:195,Schedule parsed using LLM,src/muxi/services/scheduler/parser.py,195
SystemEvents.SCHEDULER_PARSER_INITIALIZED,INFO,src/muxi/services/scheduler/rewriter.py:67,Prompt rewriter initialized,src/muxi/services/scheduler/rewriter.py,67
SystemEvents.SCHEDULER_PROMPT_COMPARISON,DEBUG,src/muxi/services/scheduler/manager.py:1324,Prompt change comparison completed,src/muxi/services/scheduler/manager.py,1324
SystemEvents.SCHEDULER_SERVICE_INITIALIZED,INFO,src/muxi/services/scheduler/service.py:164,Scheduler service initialized,src/muxi/services/scheduler/service.py,164
SystemEvents.SECRET_LISTING_FAILED,ERROR,src/muxi/formation/overlord/secrets_manager.py:156,Failed to list secrets,src/muxi/formation/overlord/secrets_manager.py,156
SystemEvents.SECRET_LISTING_FAILED,ERROR,src/muxi/services/secrets/secrets_manager.py:431,Secret listing failed: {str(e)},src/muxi/services/secrets/secrets_manager.py,431
SystemEvents.SECRET_OPERATION_COMPLETED,INFO,src/muxi/formation/credentials/resolver.py:267,Updated credential name from '{service}' to '{smart_name}',src/muxi/formation/credentials/resolver.py,267
SystemEvents.SECRET_OPERATION_COMPLETED,INFO,src/muxi/formation/formation.py:850,Secret interpolation completed successfully for formation configuration,src/muxi/formation/formation.py,850
SystemEvents.SECRET_OPERATION_COMPLETED,INFO,src/muxi/services/secrets/secrets_manager.py:578,"Secret import completed: {imported_count} imported, {failed_count} failed",src/muxi/services/secrets/secrets_manager.py,578
SystemEvents.SECRET_OPERATION_FAILED,ERROR,src/muxi/formation/overlord/secrets_manager.py:45,Failed to interpolate secrets in configuration,src/muxi/formation/overlord/secrets_manager.py,45
SystemEvents.SECRET_OPERATION_FAILED,ERROR,src/muxi/formation/overlord/secrets_manager.py:71,Failed to initialize secrets manager encryption,src/muxi/formation/overlord/secrets_manager.py,71
SystemEvents.SECRET_OPERATION_FAILED,ERROR,src/muxi/formation/overlord/secrets_manager.py:101,Failed to store secret '{name}',src/muxi/formation/overlord/secrets_manager.py,101
SystemEvents.SECRET_OPERATION_FAILED,ERROR,src/muxi/formation/overlord/secrets_manager.py:130,Failed to retrieve secret '{name}',src/muxi/formation/overlord/secrets_manager.py,130
SystemEvents.SECRET_OPERATION_FAILED,ERROR,src/muxi/formation/overlord/secrets_manager.py:184,Failed to delete secret '{name}',src/muxi/formation/overlord/secrets_manager.py,184
SystemEvents.SECRET_OPERATION_FAILED,ERROR,src/muxi/services/secrets/secrets_manager.py:85,Secrets manager encryption initialization failed: {str(e)},src/muxi/services/secrets/secrets_manager.py,85
SystemEvents.SECRET_OPERATION_FAILED,ERROR,src/muxi/services/secrets/secrets_manager.py:200,Sync secret retrieval failed for {name}: {str(e)},src/muxi/services/secrets/secrets_manager.py,200
SystemEvents.SECRET_OPERATION_FAILED,ERROR,src/muxi/services/secrets/secrets_manager.py:291,Secret storage failed for {name}: {str(e)},src/muxi/services/secrets/secrets_manager.py,291
SystemEvents.SECRET_OPERATION_FAILED,ERROR,src/muxi/services/secrets/secrets_manager.py:336,Secret retrieval failed for {name}: {str(e)},src/muxi/services/secrets/secrets_manager.py,336
SystemEvents.SECRET_OPERATION_FAILED,ERROR,src/muxi/services/secrets/secrets_manager.py:404,Secret deletion failed for {name}: {str(e)},src/muxi/services/secrets/secrets_manager.py,404
SystemEvents.SECRET_OPERATION_FAILED,ERROR,src/muxi/services/secrets/secrets_manager.py:485,Secret interpolation failed: {str(e)},src/muxi/services/secrets/secrets_manager.py,485
SystemEvents.SECRET_OPERATION_FAILED,ERROR,src/muxi/services/secrets/secrets_manager.py:542,Secret clearing failed: {str(e)},src/muxi/services/secrets/secrets_manager.py,542
SystemEvents.SECRET_OPERATION_FAILED,ERROR,src/muxi/services/secrets/secrets_manager.py:597,Secret import failed: {str(e)},src/muxi/services/secrets/secrets_manager.py,597
SystemEvents.SECRET_OPERATION_FAILED,ERROR,src/muxi/services/secrets/secrets_manager.py:629,Secret export failed: {str(e)},src/muxi/services/secrets/secrets_manager.py,629
SystemEvents.SERVER_STARTED,INFO,src/muxi/formation/overlord/overlord.py:2659,Successfully initialized extraction model with fallback,src/muxi/formation/overlord/overlord.py,2659
SystemEvents.SERVER_STARTED,INFO,src/muxi/formation/overlord/overlord.py:2678,Successfully initialized extraction model with fallback,src/muxi/formation/overlord/overlord.py,2678
SystemEvents.SERVICE_ERROR,ERROR,src/muxi/formation/overlord/overlord.py:1302,Failed to initialize artifact service: {e},src/muxi/formation/overlord/overlord.py,1302
SystemEvents.SERVICE_INITIALIZED,WARNING,src/muxi/formation/overlord/overlord.py:492,Using non-encrypted credential resolver (cryptography not installed),src/muxi/formation/overlord/overlord.py,492
SystemEvents.SERVICE_STARTED,DEBUG,src/muxi/formation/formation.py:2829,Created async task in existing event loop,src/muxi/formation/formation.py,2829
SystemEvents.SERVICE_STARTED,DEBUG,src/muxi/formation/formation.py:2838,Creating new event loop for async operation,src/muxi/formation/formation.py,2838
SystemEvents.SERVICE_STARTED,DEBUG,src/muxi/formation/overlord/overlord.py:829,Created tracked background task: {name or 'unnamed'},src/muxi/formation/overlord/overlord.py,829
SystemEvents.SERVICE_STARTED,DEBUG,src/muxi/formation/overlord/overlord.py:856,NO DESCRIPTION,src/muxi/formation/overlord/overlord.py,856
SystemEvents.SERVICE_STARTED,DEBUG,src/muxi/formation/overlord/overlord.py:6029,Clarification bypassed,src/muxi/formation/overlord/overlord.py,6029
SystemEvents.SERVICE_STARTED,DEBUG,src/muxi/services/intent/service.py:93,Intent detection cache hit,src/muxi/services/intent/service.py,93
SystemEvents.SERVICE_STARTED,INFO,src/muxi/formation/agents/knowledge/base.py:291,Scanning directory for knowledge files,src/muxi/formation/agents/knowledge/base.py,291
SystemEvents.SERVICE_STARTED,INFO,src/muxi/formation/agents/knowledge/base.py:345,Discovered {len(self._files)} knowledge files,src/muxi/formation/agents/knowledge/base.py,345
SystemEvents.SERVICE_STARTED,INFO,src/muxi/formation/initialization.py:607,Artifact generation service initialized successfully,src/muxi/formation/initialization.py,607
SystemEvents.SERVICE_STARTED,INFO,src/muxi/formation/overlord/overlord.py:753,Clarification system initialized with unified components,src/muxi/formation/overlord/overlord.py,753
SystemEvents.SERVICE_STARTED,INFO,src/muxi/formation/overlord/overlord.py:937,SOP system lazily initialized with {len(self.sop_system.sops)} SOPs,src/muxi/formation/overlord/overlord.py,937
SystemEvents.SERVICE_STARTED,INFO,src/muxi/formation/overlord/overlord.py:1073,SOP system indexed for semantic search,src/muxi/formation/overlord/overlord.py,1073
SystemEvents.SERVICE_STARTED,INFO,src/muxi/formation/overlord/overlord.py:1283,MCP service received from Formation,src/muxi/formation/overlord/overlord.py,1283
